x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
0.017422623448095205,0.2087496388285582,0.4751803616149524,0.16089859791135985,0.12598061730049492,0.015639254845836274,0.3309379941248652,0.2694526730214839,0.11288052207721914,0.05402125022332295,0.11519101424729478,0.8746246551209118,0.2024629541324252,0.22169170069468616,0.22294118984548295,0.7345505244960928,1.1462903139620342,0.19119979252023472,0.08496477580057232,0.7325608949432413,0.32059091993024386,0.39454120561021166,0.4165009050245875,0.07708148579827206,0.15199271366940414,0.4119639699356174,0.36312861467494634,0.12415346152252668,0.05187106065966812,0.2290683362572815,0.24615753306020693,0.1060524664482903,0.07932797413218988,0.05941928475521331,0.16826571696391707,1.7862664491869673,1.0322975643336667,16.445594569483717,0.06983586368964803,0.47616964660054056,0.7767209231756903,0.6835074838088194,0.0935769161612087,0.1125752681734141,0.1948503909480243,0.5292349343015095,0.19929819732637044,0.8014781991555505,0.1416976612466441,0.06691180557953848,0.11484278616543606,0.13291200677848977,0.2638708479136127,0.019024008682929576,0.042858760182734684,0.3114931421872123,0.2840844320092746,0.1150366786485307,0.08505813212076538,0.37392437335636597,0.0824465669628147,0.689194394596583,0.5431597741158385,0.03258784190385785,0.038148781383750614,0.3142739909323061,0.09091370396723303,0.5819570891012232,0.014210079751651585,0.012426524883765144,0.190295116475673,0.14492834222645526,0.12948061874488279,0.4816387618217177,1.0365351952490092,0.12511548359944163,0.22270489898716841,52.73723096738055,0.2448714847219399,0.1503806458147755,0.5964412159757698,0.4291091463484814,0.7732672739437012,0.3954582487667836,0.26303913062472445,0.1725443871152892,0.33362107686634135,0.5185171359068614,0.19119326228574895,0.05748540984585669,0.5151238246180562,0.17633887487189034,0.1636875363973837,0.1665663192070148,0.7302145714000846,0.34981064413971047,0.866367291415469,0.22730999413219194,0.12631362052988676,0.434212734169793
0.06039822691929925,0.38965807786803863,0.5309804723376248,0.4193391731379854,0.12111773146729535,0.4051827572355748,0.21321453422047346,1.8354544263638082,0.6240241829051494,0.21381297646556288,0.49867679791389047,0.9833673751648162,2.769886575554521,0.3389625079807618,0.2393949779095147,0.3936139613300829,0.5178643406447379,4.483785771556332,0.35880619606767017,0.03901571499230251,0.4577077664697348,0.4739344517506061,0.267099843748026,0.18103450913698393,0.4318032456210857,0.323490010753471,0.22341065799102652,0.7935689016755724,0.4280354801598186,0.047274206376318156,0.5550171320985899,7.438732151708211,0.2493552592944095,0.5398919563199356,0.7292313634359419,0.25720480907749665,10.954097325204568,0.03057378482842126,0.8039229269410852,1.479151373487769,0.14000726576631092,0.12708417089991372,0.15690174974057747,0.16353855718450636,0.23070236209314265,0.16772390624784836,0.24936382285076156,0.32030765986167914,0.561416074523494,1.3325263171998278,0.1866252361761239,0.16265267984929754,1.1454029586647636,0.24540785256666564,0.5025412648511682,0.6167740621552957,0.19835901777179166,0.2922727202965544,0.5585955378784011,0.0775900157879526,0.601544639788433,0.10971420647831087,0.27756895747393273,0.6737776128645068,0.18887029283290158,0.18842416293676334,1.0642697369904286,0.29256702816800695,0.22395511382607103,0.3273514963394399,0.5688660392102449,0.32614077892563065,0.19916092785895614,0.22262429511444878,0.21476358744027677,0.2012389322374798,0.23146214044268776,0.0329463819780107,1.3059673014052189,0.5741701384278405,33.18960441496565,0.2767746173260192,0.7665398305418832,0.40223388170770924,0.6205282229052467,0.7501330680756207,0.4719981113018745,0.7138287306957612,0.12930739014419582,0.7353888654500973,0.6622997205259413,0.3289502757246696,0.6125555795804978,0.06141491456078671,0.35469971116595156,0.15408075674418986,0.26247921452995193,0.30654913381602267,0.4714879521980714,1.3668746708193373
0.3660296193243708,5.071368304439399,0.28224551973805434,0.0013030579492920727,31.55914017424412,0.19606582785682763,0.22023921783282166,1.0360347831276955,1.3383236244219754,0.12315092430511519,0.07552871617361637,21.69972786486852,0.34461332727512706,1.315905680094069,0.06062222451272631,0.08167537756728349,0.8135828215129375,0.7507539140634109,0.37619828467877026,0.23580614657505988,0.41742687108893656,0.036980437136954446,0.16149651089605213,0.5827842206783609,0.06720715043725013,0.6578343191986828,0.03816233755318046,0.16451235662340385,0.2094490855413293,0.10523598385278987,0.10954379307571738,0.20050830538764208,0.1687333238696809,0.07284463088593608,0.010459543730818557,0.2971005756230122,1.8321874068809672,0.2753158286767661,0.04274713074605666,0.2856850714261383,0.41193588733588843,0.04149807004026696,0.03209021363732575,0.376165924841843,0.18412760199514872,0.03723475618119773,0.04705909865555484,0.15412911971736554,0.7241444352525584,0.09758263344600773,0.3183013832772916,0.17990232566717596,0.17114615101266156,0.13228148343864155,0.41646546254036143,0.128863759799271,0.3041475942456831,0.047409012401898605,2.9944329093174433,0.06729866321560021,0.1918848001342277,0.16866780879776444,0.18502288924614035,0.04692915682054324,0.1558295434772531,0.147240847150452,0.3198842089730946,0.6842829654399876,0.28330267956039606,0.05917942567172092,1.0093084750293053,0.1747130083362961,0.9704086849265872,0.12156985121416995,0.44585846566598414,0.98887675469133,0.04292749317290151,0.33213299967396737,3.8756514795103283,0.7171809619223218,0.4299339191140295,0.2741809942125127,5.509146453263683,0.23877174707432003,0.2823185677638497,0.2768208707917958,0.21056942749263416,0.0948976182690329,0.1352550301503489,0.19461447171004934,0.10620907437614036,0.4491362556999705,0.11373958492030863,0.06392234110711423,0.27431225307936874,0.43288782186203356,0.5899059979665089,0.16349096766900112,0.6456303047585302,0.0426570194139044
2.077748269688052,0.08102873354736155,0.1630190509964624,0.12809396738549228,0.27836984292672334,0.09139600728903127,0.22198653156352083,0.13395311333841245,0.06991154022219928,0.04568671687459901,0.23652500301901447,0.2262579815889955,0.28086646978704727,1.4187275845691951,0.08622914651595565,0.008418673697671606,0.07937846623808642,0.08964089505251663,0.07090989411720701,0.10240927592170646,0.03412305546680204,0.07229005518336291,0.27405175029883183,0.04754427600184306,0.11419925611210646,0.1908191235988827,0.21797267628602357,0.03745577604151028,0.6806403327200653,0.1607274586241049,0.0019502210324203904,0.06204788860135159,0.203767416649759,0.11614682953450184,0.21434296864153649,0.3002566806111372,0.3591197100119821,0.023577452607997894,0.07317812565760537,0.20044895044166444,0.11629474845709156,0.0734870004606734,0.08473644177414788,0.2908893979937698,0.07623976716909735,0.29825785606120075,0.13784816167573913,0.11321736899921794,0.2145626870451952,0.05790067868239227,0.3058068412972228,0.11634150300136145,0.02630030195149726,0.6525702632889808,0.3157231044654769,0.10860031691880094,58.10321621101804,0.09626786557465444,0.0898807343747588,0.9395335188703042,0.11198959846650866,0.3528486267377579,0.031923363783589606,0.04071860824682739,0.2309903195636302,0.14235551918375092,0.11904172259692547,0.06026931318695953,0.006343775142873834,1.3647849627286894,0.6650803644835019,0.22379107734942738,0.4626234442939678,0.48563296664425293,0.14683845778659776,0.1991328537511301,0.035231773000199765,0.1443953974789339,0.00840319584753928,0.13123474679931668,0.18079378618612046,0.5980300827926929,0.07406852315116125,0.7215730973914032,0.10270126383039978,0.17325409223031882,0.8825401798150441,2.109626953453319,15.041068044817749,0.10821908481158345,0.12659171479069845,0.6568255465705969,0.09882326067489507,0.08751309983646055,0.14664131080762718,1.7906241352117407,0.07475204184391403,0.1295630473345878,0.25875344147737467,0.1815152683574645
0.22872475904016473,0.052547752076377977,1.9088002143754979,0.09184330304130714,2.0784646302405863,0.08312533234198737,0.25741745563211027,0.4047629006420942,0.3560749892966818,0.9304814435293136,0.1938162169065601,0.19400441611962826,0.5203477316811143,0.5720888305101439,0.13846842302820642,1.5213447862959635,5.718586747653557,0.16321070598913012,5.497220099577216,0.09436204750056965,0.5359909597475435,22.281570752473833,0.4604227731413322,2.075430907363536,0.3116142410730789,0.08997489960890756,0.11950917834085942,1.0410592867136654,0.3924612539399871,0.11095739486226769,0.028233740377562246,0.1528740589918854,0.11539247832273902,1.9589277687533393,0.24231608110918262,0.07103017629729093,0.3230053759566207,0.05110615610495188,0.770637367779051,2.121556662461624,2.7924337405326596,1.8164053082769627,0.3104653959110989,0.2168404183126303,0.49866070470604235,0.22253744502823075,3.6283678616264377,0.21232459731914868,0.3781232347041982,0.5845764602343461,0.10333239598325192,0.15694440946851276,0.1681664917892578,0.5698009687764571,0.1898251526898904,0.4479605192733437,0.0905172032438124,1.8702951842194466,8.824347966038477,1.4270972669432502,0.5651027170679848,1.2936008893904787,0.02425791556331683,0.17405462492348245,0.33834172088561787,0.7076379125507979,0.12474968111730284,0.3446244072219603,0.1821202122774029,0.12287722091470504,0.5891266454505322,0.15842775683003207,0.08593413799785798,0.7875535638483588,0.7378274798561018,0.5322858466794921,0.05525511368067747,7.23764182364325,0.300017101370752,0.07702823084320941,0.17694771998996664,0.2144703873075283,0.27785598170137193,0.1096595882718265,0.14890053225764996,0.2697925530086241,0.1790589468921332,0.6016061844349494,0.07078119142972478,0.6524511485886096,0.17345669724456367,1.5260883382148838,0.5316044126433488,0.35951790703667386,0.13002737772275802,0.1386369286460203,0.21047685882923814,0.15068486682686946,0.3119489515907692,0.5587814012741881
0.5810759785833655,0.19284414834525798,1.2198476223108092,0.08712650343955769,1.381319972132157,0.716348382952325,0.21596393899805738,1.9192256699065529,0.19249103789122526,0.5004354644381712,1.2118172403858358,0.227375550594893,1.0170592885679743,9.253246965112556,0.1069380954320138,0.5012570147195243,0.09896727179163536,0.6424193475399027,0.22336654675237702,0.16517347795188897,0.4963966249837647,0.2825186138307515,0.30877898839029055,1.6046258560480609,0.5623490216174812,0.2643997876363882,2.0731843163748294,0.15834112748513246,4.791318171544824,2.7490987615547273,0.10001893468175103,0.19448950432829049,0.7473240092499273,12.946185904650402,0.8328642694111282,0.34659306173751725,0.2678438323563107,1.1268642267599902,0.887849253551563,0.2182763872509793,0.43866910896133093,0.7345314847808287,0.42516439410110024,0.11164204904467806,0.28533772118073364,0.3775407726684119,0.2737806773013905,0.39773491701040126,0.45786526047071224,0.027241059223847022,0.34058183630317374,2.510848271362787,0.1666578432443811,1.9193057006363738,0.41883701296127185,0.26726742348585586,0.1930029121285292,2.129142654833484,0.37105357601749694,0.266372509966585,0.2290900612491309,3.972767004109402,0.18475566746443936,1.5820480227072626,0.16405991238623963,0.42870948313349894,0.3940068100379985,1.3028893235213288,0.4185556064649491,1.106710795868095,0.19315251378732326,0.25219878281411645,0.14089630649657986,0.31916839312894274,0.2114696498477653,0.5450731062935538,0.33767913453051746,0.5619256153465446,7.359868119917637,9.874491348143161,0.3262513921406779,0.4325579171791478,0.5036590552763385,0.038228090173874685,0.7305554150876206,0.4567687851591,0.20970054478936873,0.4359900353506688,0.06922021424958903,0.22455547120215896,0.2863606891004391,0.2959816648118846,0.1031002308355875,0.3456134000003,0.1390779585508854,0.38044321201867,0.10628913263654681,1.3251783442625342,0.07663749521123882,0.40811793774134275
0.13478912851636404,0.3148971593489023,1.0063884098110154,0.5557255249227414,0.6922715061093081,0.26277982602078204,0.499722443307449,2.23795019753893,0.6455020880584486,0.24241826827972024,0.28065935242844064,0.3949170148047762,0.580819400916838,0.5862911491517508,0.2513494270027829,0.35627314106017405,0.6203463059405888,0.9928381805643014,2.0528946501037253,2.2138349393361243,0.5064486749167251,1.4808478972707593,0.20592024343700222,1.1156002971527927,0.2970470208594322,0.2920673458031584,0.10568307521865702,0.060996976101376,0.23976301192167543,1.2692782825131286,0.7854890038696062,1.145644846062235,0.9271913878312621,1.8286980297291562,1.2259256683541992,0.4546762882037886,0.23365017275122255,0.4153265038771162,0.6878180483199416,0.34085415047259826,0.8550588885626815,8.739587281336455,0.5157115404859218,0.37503893975607105,0.19456295681400987,0.4449173448168102,0.10246771854183602,0.8273754755041525,0.6432313072516294,0.7154543441453523,0.5108355835196168,8.024388572849432,0.2980199393423662,2.2151578095660702,0.2980910736704189,1.1837001698625282,1.164002438767152,5.947937562411752,0.42268818328933283,0.22029784100579114,0.29834724139143204,1.9057945087693478,0.18939377651513098,1.5396103805362933,0.6187784124319795,0.6170947619233288,0.5073035347995777,2.404164707485031,0.00994706803599086,0.9837459183468993,0.6593885928297909,0.2709694748401835,1.5931201783865534,1.0886930290253927,2.161091267886274,1.2990522970409668,0.8602859252927932,0.3973459354501803,0.9202130343922148,0.7458382361371898,0.6171224177291549,0.9288814788617249,0.503173602347839,0.17330002064461525,0.46499027458877346,0.2442007933491821,1.790878529881725,0.27820604515178177,0.6913348616071958,2.0689623251913822,0.21595132696376357,0.996651924734358,0.8761737620333092,0.9861308021014601,0.9972879811304308,2.410900164641393,1.2032809647113525,1.6117827808593927,1.2335467601045345,0.3969448924617258
13.77791368149365,0.40077000221507053,0.8386292640340115,0.13428778382000633,0.22016756903492052,1.388493523346156,0.34786026387656344,0.20190755330218074,0.1349219449033408,0.16551379683384465,0.4378338936087444,0.39786232058754206,0.18909962467549873,5.617292969173837,2.1731028349374064,2.907174330735501,0.7123279090273132,0.3494437214722195,0.18982049760650815,0.3822138017907319,0.04504052926821295,1.6913719233813005,0.31829647409148176,0.01777642014415702,0.2357363475728158,0.27382907031657594,0.45052111886778334,0.21355660516919284,0.029316951500358443,1.0090805464413422,0.31929428511198366,0.28740710095588784,0.23224027649389942,0.3982270302560903,0.19533690838606682,0.2792540256457606,0.7117070538271573,0.3404450314215236,0.302195684370129,1.5068531151279585,0.9204131247874495,0.23260429305866162,0.20898561101993737,0.07789191255094129,0.21163544840689652,0.9409843304534498,2.280661818249776,0.07204515447195672,0.08872574920735768,0.3540919268684928,3.717417990774739,0.5036396216166754,3.074871275451505,0.622418194162219,25.478647300495766,0.24923079434082185,0.7167563747305914,0.6576301047271457,0.31413047776356046,0.09112098441112058,0.2741057833336057,0.7456376104876978,1.1489585997407519,0.3537330733485493,2.223178620508883,0.5958754629956522,0.10580638439780587,0.15647815516838925,1.249418696756511,0.3091537742100586,0.1997709262424539,0.38549790191700034,0.15930903468774552,0.12119059104508334,0.7598115668609968,0.6785832975993501,0.8664842428563786,0.19698047788222295,0.1136344646727303,0.45646541401256857,0.5523228931384452,0.23440349499377694,1.212654293212451,0.4001686125744671,0.1664941778145502,0.19312466717772347,0.4283411878283575,0.3331749844331437,0.4133323377366601,0.5403051729099183,1.1275304396692059,0.23589499847566323,1.1323635513104602,0.2771085328297971,0.41607261898760795,0.14059668400727957,0.07419695795260263,0.09236940799624065,0.08629151478102762,0.20515312107238673
2.476543508548433,0.09067994600675595,0.12807291902213985,0.10996168172841694,0.4213021208246009,0.2571898858923054,0.08669572909452906,31.82576493962557,1.878703806316422,0.33771995839400454,0.18198368037579526,0.022149489694583642,0.394264735476358,0.1742447669490333,0.4933020571483972,0.924818459068651,3.1920020123704345,3.6454587045693994,0.22679138890118183,0.1247709401767814,0.07164414633964089,1.4735722146377013,0.5821820433025774,1.1524633576995131,0.49453766064464993,0.3903459156667848,0.17507020660694939,0.19517402987435348,0.2269413844285983,0.4331715304894606,0.6329621687331939,0.17104718347122852,0.16575010160095108,0.12160031890187473,0.17936431565422029,0.034273760177620446,0.22583773876180613,0.19608112690247143,0.25828043185955435,1.470926279108597,1.2070665030524461,1.0545134816154085,0.30694631563094443,0.49921516665365595,0.17646588636544336,0.5031145974312201,0.848347500701122,1.3620087721913474,0.36845637689127547,0.07134102152277601,0.20534169688557197,1.2486424144458563,5.946597481513144,0.6877616922000527,2.1116657381778365,0.17143974029637904,0.01568918110539022,0.8786469003890454,0.7621459407528332,3.0057956440469153,0.32053852973058466,0.5900029838488471,0.02217801037705823,0.4228792736469461,0.3794835770753476,0.8058623683353309,0.5525520147521638,0.1949910312664348,0.46299293158243726,1.0817044261045348,0.16632275047439726,0.1902557641211654,0.4098038239476073,0.13451868728622352,0.521125982666801,0.19287832822377307,0.4046786428562217,3.2018843778677035,0.7501281001434191,0.27050869815662976,0.09428463918687875,0.11161112907098437,0.36646202378321413,0.2280756316921111,0.6756892987714842,0.7305894117885007,0.4311049164313406,0.2018361317949775,0.23622615469773556,1.5028638775376095,0.30448893255536624,0.7287748145330063,0.1264056464162609,0.44745068548202654,0.2457064853226009,0.2033024150643734,0.3894083552286813,0.33888851893901784,0.22731966262602166,4.259372269699941
0.18799768303485165,0.513051853303051,0.05253131425356025,0.2695972237374881,0.4163615928305224,0.06826544335960813,0.17823376460923623,0.016556662832834364,1.9654311471694412,0.2894094829258753,14.665094100433363,7.499240424688413,1.1921543855884817,2.746868523869414,0.2837196217581898,0.2107967304414124,0.029322106959747407,1.3976095083232063,0.04226585269760529,0.35099772762022263,1.5119118266225025,0.4536576419067701,0.027234281985826746,0.32009804547353055,0.2470388466090174,0.05049384933650085,0.025492804007855162,0.5439615683933142,0.05547640243261069,0.09681022920828403,2.7215859080139273,0.2719314944278732,0.4972027719211085,0.2800425922645668,0.09001156222530467,0.28722960332792236,0.10777687069180787,0.03586545849297896,0.139606200256624,0.23607829810262312,0.14540388509401247,0.5355283716733559,0.5691218336461527,0.1342262486141227,0.1748190730771408,0.12076038322200305,0.2846022450232091,0.11527771364831779,0.2063745058979454,0.07211299301703014,0.9693819861441201,36.96918932525014,0.13075463249533076,0.5391891901948908,0.059083956695590814,0.07683156289647639,0.07637699833555567,0.17520119321063296,0.04058553201639104,0.16089326111702873,0.18051156759870707,1.3223719153553235,0.7119613230109525,0.04833472264852477,0.0608061316122603,0.4140621598643109,0.06766924046415812,0.037087321949498285,0.09950526974354644,0.25306557997890217,0.04464200322937298,0.1898860628045221,0.12356959563122723,0.5260844005208343,0.15591055141541754,0.14608332214646771,0.21500869139693302,0.04749093985689236,0.04649759500793311,0.09228611390475064,0.13254589148418933,0.22011114018190095,0.01932264928567287,0.27720740129287746,0.06236905393569,0.172422982841586,0.09009971783477957,0.13036876773447023,0.0590898216374827,0.056600807110497045,0.9218987673388396,10.14982235051032,0.25923023775163945,0.28523362095793664,0.09324171386011966,0.0511914039522227,0.07402252617111595,0.032616976463892236,0.12494009397904177,0.07410327012850558
